"race_no","going","rating","winning_odds","actual_weight","on_date_weight","draw","race_class","distance","course","race_location","track","raceday","racemonth","raceyear","finish_time","predtime"
11,"GF",70,2.8,123,1180,8,"3",1400,"C+3","ST","Turf",18,10,2015,81.98,82.4277320599058
7,"G",71,2,125,1166,6,"3",1650,"A","HV","Turf",1,11,2015,101.8,101.147486518001
5,"GD",71,5.4,124,1183,1,"3",1200,"-","ST","AWT",18,11,2015,68.56,70.4243726810168
5,"G",71,6.7,125,1155,12,"3",1200,"B","HV","Turf",16,3,2016,70.75,70.5057127665824
7,"G",70,4,123,1155,8,"3",1200,"C+3","HV","Turf",31,3,2016,70.03,70.3407618833918
7,"G",76,5,129,1171,4,"3",1650,"B","HV","Turf",20,4,2016,100.5,101.256612117315
9,"G",77,3,130,1167,6,"3",1400,"C","ST","Turf",7,5,2016,82.4,82.3328075259195
7,"WS",79,7.5,133,1176,7,"3",1650,"-","ST","AWT",14,5,2016,98.75,100.058673635489
5,"G",79,3,133,1173,9,"3",1200,"A","HV","Turf",9,6,2016,70.22,70.2775479713175
6,"GD",80,7.9,133,1165,8,"3",1200,"-","ST","AWT",19,6,2016,69.3,70.5124146635932
6,"GF",80,23,133,1166,11,"3",1200,"C","HV","Turf",21,9,2016,70.67,70.6911025778337
2,"G",52,99,124,1040,5,"4R",1200,"C+3","ST","Turf",8,11,2015,80.76,70.6372564975698
4,"GF",52,2.8,125,1186,14,"4",1200,"A+3","ST","Turf",3,5,2015,69.35,71.3833296615911
8,"GF",64,1.3,118,1163,4,"3",1200,"A","ST","Turf",31,5,2015,68.69,70.5561658523228
7,"Y",76,1.6,133,1164,12,"3",1200,"C","ST","Turf",21,6,2015,70.04,70.1869473611905
10,"GF",89,1.5,125,1173,1,"2",1400,"A","ST","Turf",25,10,2015,82,81.891448864665
10,"G",92,1.6,131,1182,3,"2",1400,"C","ST","Turf",29,11,2015,81.8,81.9225925507653
11,"G",93,2.6,128,1174,10,"2",1400,"A+3","ST","Turf",27,12,2015,81.58,82.0436964482082
10,"G",105,2.4,126,1181,9,"HKG1",1600,"A","ST","Turf",24,1,2016,95.71,98.5458893119935
8,"G",105,1.5,124,1174,3,"1",1400,"C","ST","Turf",10,2,2016,81.2,81.315997516569
7,"G",111,5.3,126,1151,9,"G1",1200,"B","ST","Turf",1,5,2016,69.49,74.2458487045056
6,"GD",55,86,129,1072,12,"4",1200,"-","ST","AWT",13,9,2015,72.5,71.8922582367295
5,"G",54,99,122,1066,7,"4",1200,"C","HV","Turf",23,9,2015,72.16,71.3168840364624
3,"G",52,99,123,1070,7,"4",1200,"C","ST","Turf",29,11,2015,71.77,70.4361720079272
3,"GF",49,99,117,1039,12,"4",1200,"C","ST","Turf",13,9,2015,70.98,70.4851645359183
4,"GY",47,96,115,1042,1,"4",1200,"A","HV","Turf",7,10,2015,72.12,71.7336234603608
1,"GF",45,99,108,1037,2,"4R",1000,"C+3","ST","Turf",18,10,2015,57.92,62.4636492339145
2,"G",43,99,118,1040,10,"4",1200,"C","HV","Turf",25,11,2015,72.03,70.6843591767092
2,"G",40,70,128,1047,2,"5",1200,"B","HV","Turf",16,12,2015,72.25,71.9914793438791
1,"G",37,17,130,1031,5,"5",1400,"B+2","ST","Turf",1,1,2016,83.38,82.8344564869009
4,"GF",38,33,127,1020,10,"5",1400,"A+3","ST","Turf",1,7,2016,83.73,83.6471337362684
3,"G",37,5.2,130,1041,3,"5",1400,"C","ST","Turf",11,9,2016,82.61,83.4895468856627
1,"GD",37,4.8,130,1032,10,"5",1650,"-","ST","AWT",18,9,2016,100.55,100.408123437
9,"G",65,8.8,115,1268,12,"3",1000,"C+3","ST","Turf",24,5,2015,56.66,63.8407536932315
9,"GF",65,2.9,120,1259,8,"3",1000,"B+2","ST","Turf",14,6,2015,56.92,64.3195536839059
6,"GF",65,8.5,117,1258,1,"3",1000,"A","HV","Turf",8,7,2015,57.34,60.830501878136
3,"G",65,5.1,122,1281,9,"3",1000,"A","HV","Turf",9,9,2015,58.35,60.9678796241304
9,"GY",65,6,122,1283,14,"3",1000,"B+2","ST","Turf",4,10,2015,58.39,64.5106661366711
6,"G",64,32,117,1276,12,"3",1200,"C+3","HV","Turf",22,10,2015,70.8,70.640478010061
8,"G",66,8.5,120,1277,9,"3",1200,"B","HV","Turf",11,11,2015,71.13,70.7178449220999
8,"G",66,7,119,1274,2,"3",1200,"C+3","HV","Turf",2,12,2015,70.88,70.4684329151531
8,"G",68,5.4,122,1273,6,"3",1200,"B","HV","Turf",16,12,2015,70.42,70.6546144805582
8,"G",70,12,126,1290,8,"3",1200,"A","HV","Turf",6,1,2016,70.9,70.8271876405992
8,"G",70,4.1,118,1274,3,"3",1000,"B","HV","Turf",17,2,2016,58.1,61.1303023511258
6,"G",68,10,121,1280,3,"3",1200,"C+3","HV","Turf",2,3,2016,70.51,70.4528742300247
6,"G",67,5.3,120,1272,7,"3",1000,"C+3","HV","Turf",4,5,2016,57.45,60.9982586341666
5,"G",67,2.5,120,1271,1,"3",1000,"B","HV","Turf",18,5,2016,57.12,60.9010992513795
7,"G",69,7.1,122,1263,9,"3",1000,"A","HV","Turf",9,6,2016,57.76,61.0025402171217
9,"G",69,9.2,126,1273,11,"3",1200,"A","HV","Turf",6,7,2016,71.56,70.9565720492595
7,"GD",67,7.5,125,1280,7,"3",1200,"-","ST","AWT",25,9,2016,68.83,70.5795887087708
6,"G",66,99,119,1141,1,"3",1200,"C+3","HV","Turf",22,10,2015,72.55,70.7838892860561
8,"G",66,99,121,1065,6,"3",1200,"A+3","ST","Turf",29,3,2015,70.07,70.9498139950003
8,"G",66,99,114,1067,8,"3",1200,"C","ST","Turf",12,4,2015,70.02,70.0326277791064
11,"GF",64,99,120,1071,12,"3",1400,"A+3","ST","Turf",3,5,2015,82.85,82.9449078053245
9,"GF",62,29,115,1060,9,"3",1400,"A+3","ST","Turf",7,6,2015,81.85,82.3705733044418
5,"GF",60,6.6,123,1063,9,"4",1400,"A","ST","Turf",1,7,2015,82.43,82.9563617199354
8,"G",65,8,115,1088,8,"3",1200,"A","HV","Turf",9,9,2015,71.28,71.0844737396611
8,"G",65,2.7,119,1075,1,"3",1400,"A+3","ST","Turf",1,10,2015,82.32,81.4575362757168
9,"G",74,4.3,119,1080,9,"3",1400,"C+3","ST","Turf",8,11,2015,82.63,82.3312699715695
7,"G",74,5.6,129,1083,10,"3",1400,"C","ST","Turf",29,11,2015,82.89,81.5360083106714
10,"G",74,70,129,1089,13,"3",1600,"B+2","ST","Turf",1,1,2016,95.53,97.3235479258065
6,"GY",73,8.4,121,1099,6,"3",1650,"C","HV","Turf",20,1,2016,101.77,101.875988394061
6,"G",72,13,120,1085,5,"3",1650,"A","HV","Turf",3,2,2016,102.68,101.746569698983
7,"G",70,44,116,1091,9,"3",1650,"C","HV","Turf",24,2,2016,100.83,101.627456846146
8,"GY",68,23,111,1075,12,"3",1650,"A","HV","Turf",9,3,2016,101.68,102.053607487637
8,"G",66,32,119,1079,12,"3",1600,"A+3","ST","Turf",28,3,2016,94.67,98.267597345917
9,"GY",66,4.6,121,1071,7,"3",1600,"C","ST","Turf",10,4,2016,95.55,98.0071200021854
11,"GF",66,9.1,112,1068,13,"3",1400,"A","ST","Turf",22,5,2016,81.97,82.5341867331681
8,"GF",65,6.7,118,1067,8,"3",1600,"B+2","ST","Turf",5,6,2016,93.72,97.9273485162136
7,"GF",71,4.3,124,1083,4,"3",1600,"B+2","ST","Turf",10,7,2016,94.19,97.7629019682867
7,"GY",71,53,127,1087,6,"3",1200,"B","HV","Turf",7,9,2016,71.62,71.2087538648547
7,"G",71,99,126,1091,12,"3",1200,"C+3","HV","Turf",28,9,2016,70.81,70.8859122463405
7,"GF",67,74,121,1057,6,"3",1000,"B","HV","Turf",13,5,2015,72.54,61.1934119886728
6,"GF",67,99,119,1053,4,"3",1200,"C","HV","Turf",17,6,2015,70.82,70.5378692485119
8,"G",64,99,118,1065,4,"3",1400,"A+3","ST","Turf",1,10,2015,83.14,81.6941069928821
10,"G",63,99,119,1055,6,"3",1400,"C","ST","Turf",10,10,2015,83.39,83.004072743033
9,"G",61,99,115,1055,8,"3",1650,"A","HV","Turf",1,11,2015,103.76,101.458775495299
4,"G",59,62,133,1062,6,"4",1800,"C+3","HV","Turf",2,12,2015,115.94,107.957723444772
7,"GD",57,99,128,1031,7,"4",1200,"-","ST","AWT",28,3,2016,69.94,72.1287209191059
4,"GD",55,99,129,1030,11,"4",1200,"-","ST","AWT",16,4,2016,70.35,72.0132089165783
6,"GD",54,17,127,1024,10,"4",1200,"-","ST","AWT",7,5,2016,70.75,71.5278548830172
6,"GF",52,99,123,1024,14,"4",1400,"A","ST","Turf",22,5,2016,83.59,83.4474715345896
3,"G",50,99,122,1011,3,"4",1200,"C+3","HV","Turf",1,6,2016,71.15,70.8261679544297
4,"GF",47,99,121,1026,14,"4",1600,"C+3","ST","Turf",19,6,2016,94.9,98.4734453102238
5,"GY",43,99,116,1021,12,"4",1200,"B","HV","Turf",7,9,2016,72.15,72.1894489914169
4,"GF",41,99,114,1038,4,"4",1200,"A","ST","Turf",25,9,2016,70.63,72.3641398517253
4,"GF",69,18,124,1108,4,"3",1200,"A","HV","Turf",8,7,2015,70.54,70.4060047541209
6,"GY",68,49,122,1123,6,"3",1200,"A","HV","Turf",7,10,2015,71.37,71.0903371981981
6,"G",67,36,118,1126,3,"3",1200,"C+3","HV","Turf",22,10,2015,71.21,70.811711320547
3,"G",65,67,120,1104,6,"3",1200,"A","HV","Turf",1,11,2015,71.4,70.6806728469187
6,"G",63,8,117,1110,1,"3",1650,"C","HV","Turf",25,11,2015,102.24,101.608787515412
8,"G",61,83,117,1119,3,"3",1400,"C+3","ST","Turf",19,12,2015,83.6,81.4970748543031
2,"G",59,12,133,1112,7,"4",1200,"A","HV","Turf",6,1,2016,71.35,70.8374302537932
1,"G",58,12,126,1115,6,"4",1200,"C","HV","Turf",20,1,2016,70.85,70.2232970469681
4,"G",56,13,131,1117,2,"4",1650,"A","HV","Turf",3,2,2016,102.63,102.157268887518
5,"G",54,35,127,1116,9,"4",1650,"C","HV","Turf",24,2,2016,102.45,102.42992683072
3,"G",52,13,126,1107,3,"4",1650,"C+3","HV","Turf",2,3,2016,103.42,101.054890783212
1,"GY",51,11,118,1123,4,"4",1650,"C","HV","Turf",23,3,2016,101.16,101.634490997183
4,"GD",49,7.7,122,1101,9,"4",1650,"-","ST","AWT",6,4,2016,102.58,101.257680483348
4,"G",47,33,122,1098,12,"4",1650,"B","HV","Turf",20,4,2016,101.8,102.450740344524
2,"G",45,5,112,1098,2,"4",1650,"B","HV","Turf",18,5,2016,100.73,101.468564600679
4,"G",43,11,115,1092,7,"4",1650,"C+3","HV","Turf",1,6,2016,100.72,102.444635787044
5,"GF",42,7.2,115,1107,7,"4",1650,"C","HV","Turf",22,6,2016,101.11,102.459117210165
5,"GF",40,11,111,1132,3,"4",1200,"C","HV","Turf",21,9,2016,71.8,71.5854600236873
5,"G",52,12,126,1147,13,"4",1400,"C","ST","Turf",10,10,2015,83.4,83.1286313670795
4,"G",52,11,125,1137,13,"4",1400,"A+3","ST","Turf",14,11,2015,83.4,82.6740088906996
6,"G",51,9.9,125,1141,13,"4",1400,"C","ST","Turf",29,11,2015,83.79,83.2756393736621
4,"G",50,4.7,125,1142,6,"4",1400,"B+2","ST","Turf",1,1,2016,82.79,82.7975509405952
6,"G",51,8.4,125,1131,14,"4",1400,"A+3","ST","Turf",31,1,2016,83.19,83.5515127756607
2,"G",51,6.8,125,1118,9,"4",1400,"A+3","ST","Turf",28,3,2016,83.77,81.3889646033708
6,"GY",50,31,123,1135,7,"4",1600,"A","ST","Turf",24,4,2016,99.85,99.0382660187707
2,"WS",48,16,121,1115,7,"4",1650,"-","ST","AWT",14,5,2016,101.94,100.264659992228
6,"GF",46,9.7,119,1125,8,"4",1400,"A","ST","Turf",26,6,2016,82.45,83.2304900935843
2,"GF",45,7.2,119,1129,6,"4",1200,"C+3","ST","Turf",18,9,2016,70.59,70.2140277316756
3,"GF",52,60,116,1110,3,"4",1000,"A+3","ST","Turf",3,5,2015,57.72,61.4046257157542
2,"GF",52,99,127,1099,11,"4",1000,"B","HV","Turf",13,5,2015,58.09,60.6349064178524
3,"GD",50,69,123,1102,7,"4",1200,"-","ST","AWT",27,5,2015,71.11,71.3573866840049
5,"GD",48,99,121,1096,11,"4",1200,"-","ST","AWT",7,6,2015,71.46,71.8716556118518
5,"G",43,96,116,1117,5,"4",1200,"A","HV","Turf",9,9,2015,71.7,71.8897899277222
4,"G",43,79,106,1108,5,"4",1200,"C","HV","Turf",23,9,2015,72.71,71.9863918554601
5,"G",40,69,114,1121,6,"4",1400,"C","ST","Turf",10,10,2015,83.75,83.6263225056458
1,"G",37,15,130,1100,1,"5",1000,"C+3","HV","Turf",22,10,2015,58.6,61.9942127231623
1,"G",37,17,131,1114,4,"5",1200,"C","HV","Turf",25,11,2015,72.3,70.8855188014251
1,"G",35,22,128,1102,9,"5",1000,"C+3","HV","Turf",2,12,2015,58.83,62.4994426627346
2,"GD",35,36,128,1087,6,"5",1200,"-","ST","AWT",6,12,2015,71.64,72.012747933772
6,"G",52,15,125,1120,6,"4",1200,"C+3","ST","Turf",24,5,2015,70.96,71.3644385685263
6,"GF",52,94,125,1106,5,"4",1600,"B+2","ST","Turf",14,6,2015,98.13,98.4078664733015
4,"G",47,99,122,1128,14,"4",1600,"C+3","ST","Turf",19,12,2015,96.47,98.6288595611318
5,"G",45,99,119,1112,8,"4",1600,"B+2","ST","Turf",1,1,2016,96.44,98.6988683339459
2,"G",42,41,117,1107,11,"4",1650,"B","HV","Turf",13,1,2016,103.54,101.170831208831
2,"G",40,99,112,1106,1,"4",2000,"B","ST","Turf",28,2,2016,123.47,117.20919539958
1,"G",39,12,132,1099,10,"5",1800,"C+3","ST","Turf",13,3,2016,110.09,107.792869335807
2,"GD",37,53,132,1092,12,"5",1800,"-","ST","AWT",6,4,2016,111.82,107.972202819406
2,"G",35,14,128,1081,9,"5",1800,"A","HV","Turf",11,5,2016,111.6,108.732121103281
2,"G",33,11,124,1081,1,"5",2000,"B+2","ST","Turf",5,6,2016,123.05,119.274015960547
2,"G",29,28,112,1059,4,"5",1400,"B","ST","Turf",3,9,2016,83.55,83.014909524284
1,"GD",29,5.9,122,1063,4,"5",1650,"-","ST","AWT",18,9,2016,103.36,100.174252015868
3,"GF",52,35,125,1059,11,"4",1200,"B+2","ST","Turf",14,6,2015,71.23,70.8510354731518
2,"G",50,99,121,1101,2,"4",1000,"A","ST","Turf",28,9,2015,57.78,61.978149202341
5,"GY",50,16,123,1093,7,"4",1200,"A","HV","Turf",7,10,2015,71.62,71.526528606411
5,"GF",48,23,122,1104,13,"4",1400,"C+3","ST","Turf",18,10,2015,83.66,83.1623677966414
3,"G",46,37,121,1118,7,"4",1200,"C","HV","Turf",25,11,2015,71.43,71.0546280879989
2,"GY",46,14,119,1103,11,"4",1200,"A","HV","Turf",9,12,2015,71.35,71.1203263759835
3,"G",48,2.9,121,1104,2,"4",1200,"B","HV","Turf",13,1,2016,70.75,71.1496895719099
3,"G",54,4.6,127,1107,6,"4",1200,"B","HV","Turf",17,2,2016,70.67,70.896097977114
3,"G",55,4.9,129,1092,9,"4",1650,"C+3","HV","Turf",2,3,2016,103.24,101.222247706153
3,"GY",56,4.5,129,1089,5,"4",1650,"C","HV","Turf",23,3,2016,102.34,101.486132386542
6,"GF",56,11,126,1083,3,"4",1400,"C+3","ST","Turf",16,4,2016,82.22,83.1406103512237
9,"G",65,7.3,116,1083,14,"3",1400,"C","ST","Turf",7,5,2016,82.7,82.436440462685
10,"GF",65,12,118,1080,11,"3",1400,"B+2","ST","Turf",5,6,2016,82.86,82.4992399820389
11,"GF",65,14,118,1079,4,"3",1400,"C+3","ST","Turf",19,6,2016,81.55,82.5194858160208
7,"GY",64,3.3,122,1085,2,"3",1200,"B","HV","Turf",7,9,2016,70.7,71.1523891371348
7,"G",72,2.7,127,1095,7,"3",1200,"C+3","HV","Turf",28,9,2016,70.32,70.7200285540815
1,"GF",47,13,120,1080,9,"4R",1000,"C+3","ST","Turf",18,10,2015,58.15,61.8081103962718
5,"G",46,32,117,1098,1,"4",1400,"A+3","ST","Turf",14,11,2015,84.43,83.5935718558766
1,"G",44,28,108,1100,4,"4R",1400,"C+3","ST","Turf",6,12,2015,84.68,81.3159841175403
5,"G",41,99,107,1096,2,"4",1400,"A","ST","Turf",24,1,2016,85.6,83.7892886383768
1,"GY",38,31,131,1095,2,"5",1200,"A","HV","Turf",9,3,2016,71.49,71.1383523649903
2,"GY",36,37,129,1091,10,"5",1400,"C","ST","Turf",10,4,2016,83.86,83.7630897901276
2,"G",36,15,129,1090,13,"5",1600,"A+3","ST","Turf",29,5,2016,98,98.5734348555237
2,"G",52,5.4,125,1032,10,"4",1200,"A+3","ST","Turf",14,11,2015,71.06,70.8037946106906
5,"GF",48,31,122,983,6,"4",1200,"C+3","ST","Turf",19,9,2015,71.69,71.9152472313861
5,"G",46,99,119,978,2,"4",1400,"A+3","ST","Turf",1,10,2015,82.95,83.639622683229
5,"GF",44,24,118,982,8,"4",1400,"C+3","ST","Turf",18,10,2015,83.17,83.3676871993799
6,"G",44,27,118,998,12,"4",1400,"C","ST","Turf",29,11,2015,82.7,83.7180633069626
6,"G",45,3.3,118,993,1,"4",1400,"A+3","ST","Turf",27,12,2015,83.59,83.9146540243318
6,"G",45,14,119,1004,4,"4",1400,"A+3","ST","Turf",31,1,2016,83.5,83.8907670840889
5,"G",43,21,116,986,6,"4",1400,"B","ST","Turf",28,2,2016,83.44,83.7531899054492
4,"G",43,22,116,987,11,"4",1600,"A","ST","Turf",20,3,2016,95.38,99.3854197193699
6,"GY",43,15,116,977,14,"4",1600,"A","ST","Turf",24,4,2016,98.68,99.6951657943369
2,"G",43,11,109,974,8,"4",1600,"C","ST","Turf",7,5,2016,96.18,97.6863089427443
5,"GF",41,16,110,971,7,"4",1600,"A","ST","Turf",22,5,2016,95.56,99.172508546645
4,"GF",39,4.2,133,960,1,"5",1400,"A+3","ST","Turf",1,7,2016,81.99,83.7973229900913
3,"G",40,3.8,133,990,14,"5",1400,"C","ST","Turf",11,9,2016,82.1,83.5749871857629
5,"GF",52,2.3,125,1161,4,"4",1000,"A","HV","Turf",8,7,2015,57.83,62.1910665380533
2,"G",52,16,125,1161,10,"4",1200,"C+3","HV","Turf",22,10,2015,72.28,70.0986194758131
5,"G",52,8.9,125,1157,2,"4",1400,"A+3","ST","Turf",14,11,2015,83.97,83.2266141037517
6,"G",50,14,124,1135,12,"4",1400,"A+3","ST","Turf",31,1,2016,83.17,83.6059274624151
4,"G",49,5.2,122,1147,9,"4",1400,"A","ST","Turf",21,2,2016,84.22,83.1533074571494
6,"G",50,6.2,125,1142,4,"4",1650,"B","HV","Turf",16,3,2016,102.02,102.289445715462
3,"GY",50,8.5,123,1133,10,"4",1200,"A","HV","Turf",13,4,2016,71.48,71.1288822986028
4,"G",49,10,122,1123,5,"4",1200,"B","HV","Turf",18,5,2016,70.54,71.2895854873333
8,"GY",47,15,121,1140,5,"4",1400,"C","ST","Turf",12,6,2016,83.46,83.478504333135
8,"GF",45,35,118,1134,10,"4",1400,"A+3","ST","Turf",1,7,2016,82.84,82.9211893923924
9,"GF",67,5.1,123,990,6,"3",1000,"C+3","ST","Turf",19,9,2015,56.24,64.8845798104746
7,"G",67,13,120,996,3,"3",1200,"C","ST","Turf",10,10,2015,69.37,70.5383344948877
6,"G",70,2.2,122,992,2,"3",1200,"C+3","ST","Turf",8,11,2015,69.02,70.6798762922578
4,"G",72,2.6,128,1000,2,"3",1200,"C","ST","Turf",29,11,2015,69.14,70.603430901468
8,"G",73,5.7,125,991,4,"R",1400,"A+3","ST","Turf",27,12,2015,82.71,82.3793119203899
10,"G",73,3.2,130,1000,1,"3",1200,"A+3","ST","Turf",31,1,2016,69.53,72.4273577243203
3,"G",79,2.4,133,996,3,"3",1200,"C+3","ST","Turf",14,2,2016,69.83,71.2105450681054
10,"G",81,8.4,118,983,9,"2",1200,"A+3","ST","Turf",29,5,2016,68.8,72.1606315553975
9,"GF",87,3.6,114,992,5,"2",1200,"C+3","ST","Turf",19,6,2016,69.7,70.4391964268655
7,"GF",67,62,121,1205,5,"3",1400,"A+3","ST","Turf",5,7,2015,84.12,81.5267549990469
10,"GF",65,99,120,1201,13,"3",1400,"C+3","ST","Turf",19,9,2015,84.05,82.8759151844074
8,"GF",69,99,123,1070,5,"3",1200,"A","ST","Turf",31,5,2015,70,70.8708937466008
7,"GF",69,99,122,1078,10,"3",1400,"C+3","ST","Turf",27,6,2015,82.78,81.4700416360725
8,"G",65,99,120,1048,9,"3",1200,"A","ST","Turf",28,9,2015,70.84,71.0909386543882
10,"G",63,99,119,1043,3,"3",1400,"C","ST","Turf",10,10,2015,82.85,82.9776306456098
7,"G",61,40,115,1039,11,"3",1650,"A","HV","Turf",1,11,2015,101.99,101.598663458346
3,"G",59,9.2,132,1048,14,"4",1400,"C","ST","Turf",10,2,2016,83.14,81.5183782498346
2,"G",57,5.1,130,1030,1,"4",1650,"C+3","HV","Turf",2,3,2016,102.27,101.263708674771
10,"Y",83,13,122,1154,1,"2",1200,"C+3","ST","Turf",24,5,2015,71.77,70.9241468762297
11,"GF",83,51,114,1151,1,"2",1600,"B+2","ST","Turf",14,6,2015,94.87,96.7155991848278
10,"GF",83,30,116,1130,7,"2",1400,"C+3","ST","Turf",27,6,2015,81.45,82.2500021237405
11,"G",82,49,116,1147,14,"2",1600,"C+3","ST","Turf",8,11,2015,94.69,96.9340926865036
6,"G",84,3.6,118,1144,4,"2",1600,"A","ST","Turf",13,12,2015,95.36,98.0218595955497
10,"G",84,4.2,129,1137,10,"2",2000,"A+3","ST","Turf",27,12,2015,123.63,115.704107905219
6,"G",86,2.8,123,1153,5,"2",1800,"A","ST","Turf",24,1,2016,108.98,107.389543800184
5,"G",87,2.1,123,1149,5,"2",2000,"A","ST","Turf",21,2,2016,122.9,119.563164994232
9,"G",90,13,126,1138,2,"HKG1",2000,"A","ST","Turf",20,3,2016,121.79,119.082702688749
8,"G",95,3.5,128,1127,10,"2",2200,"B+2","ST","Turf",3,4,2016,132.84,126.828163033694
5,"GY",105,2.5,130,1125,4,"HKG3",2400,"A","ST","Turf",24,4,2016,150.9,130.55244692919
8,"GF",105,7.1,126,1142,4,"G1",2400,"A","ST","Turf",22,5,2016,146.19,128.248952623544
8,"GF",68,17,121,1124,10,"3",1200,"C","HV","Turf",17,6,2015,70.47,71.0543583902592
8,"GF",68,8.2,123,1120,7,"3",1200,"C+3","ST","Turf",27,6,2015,70.44,70.0637635285901
7,"G",66,7.6,120,1136,3,"3",1200,"B","HV","Turf",16,9,2015,70.74,70.7970002949026
7,"G",66,29,119,1150,12,"3",1200,"B","HV","Turf",14,10,2015,71.14,70.7945649922527
8,"G",65,37,118,1158,12,"3",1200,"B","HV","Turf",11,11,2015,70.26,70.8237005738841
7,"G",66,2.5,119,1154,1,"3",1200,"C+3","HV","Turf",2,12,2015,70.83,70.4385632050059
8,"G",72,8.7,128,1170,10,"3",1200,"B","HV","Turf",13,1,2016,70.67,70.7115143772368
8,"G",72,3,125,1179,7,"3",1200,"A","HV","Turf",3,2,2016,70.45,70.6271366731551
8,"G",79,3.2,128,1178,6,"3",1200,"C","HV","Turf",24,2,2016,71.03,70.6414995398509
7,"G",79,7.1,133,1172,2,"3",1200,"B","HV","Turf",16,3,2016,70.74,70.5946310702195
4,"GY",79,16,133,1174,4,"3",1200,"A","ST","Turf",24,4,2016,71.68,70.9082549034388
5,"G",78,12,131,1169,7,"3",1000,"B","HV","Turf",18,5,2016,57.32,60.9185651920622
7,"G",77,6.7,130,1167,3,"3",1000,"A","HV","Turf",9,6,2016,58.27,61.1483676303196
7,"GY",75,25,133,1197,10,"3",1200,"B","HV","Turf",7,9,2016,71.3,70.9257977236561
6,"GF",75,20,128,1179,10,"3",1200,"C","HV","Turf",21,9,2016,70.85,70.6611859574178
5,"G",52,99,125,1103,10,"4",1200,"A","HV","Turf",9,9,2015,71.75,71.4240697777833
2,"GY",52,99,124,1102,11,"4",1000,"B+2","ST","Turf",4,10,2015,58.64,62.1220434881294
3,"G",50,99,123,1103,11,"4",1200,"B+2","ST","Turf",21,11,2015,71.56,71.1201309145694
5,"G",47,99,116,1087,7,"4",1200,"A+3","ST","Turf",27,12,2015,71.47,72.4374860845641
3,"G",44,39,115,1100,6,"4",1000,"A","HV","Turf",3,2,2016,58.91,61.706970226226
2,"G",40,39,133,1097,1,"5",1200,"C","HV","Turf",24,2,2016,71.72,71.876876237066
1,"G",36,99,127,1092,9,"5",1000,"B","HV","Turf",16,3,2016,59.69,62.6831877163074
1,"G",52,13,125,1127,8,"4",1200,"C","ST","Turf",10,10,2015,70.82,70.0967720377287
2,"G",52,25,126,1127,12,"4",1400,"B+2","ST","Turf",21,11,2015,83.78,81.3786478656157
5,"G",50,62,123,1110,4,"4",1200,"B","HV","Turf",17,2,2016,71.47,71.5421993706183
6,"GY",48,62,121,1096,11,"4",1000,"C","ST","Turf",10,4,2016,57.16,64.5633842295034
4,"G",48,12,124,1102,11,"4",1000,"C+3","ST","Turf",14,5,2016,57.34,63.9675411929165
2,"G",52,26,126,1068,5,"4",1000,"C","ST","Turf",29,11,2015,57.97,60.7024363645529
5,"G",52,76,123,1065,13,"4",1200,"A+3","ST","Turf",27,12,2015,70.85,72.3826168673324
1,"G",50,17,122,1066,4,"4",1200,"C","ST","Turf",9,1,2016,70.29,70.0583344848271
2,"G",48,30,119,1070,1,"4",1200,"C+3","ST","Turf",14,2,2016,70.18,70.4780102260861
3,"G",46,19,120,1060,12,"4",1400,"A+3","ST","Turf",28,3,2016,83.01,82.1199419649327
4,"G",52,99,126,1097,6,"4",1000,"C+3","ST","Turf",14,5,2016,57.74,63.9719459803487
3,"G",52,99,124,1097,3,"4",1200,"B+2","ST","Turf",5,6,2016,70.29,71.1769643176902
3,"GF",50,83,125,1085,10,"4",1200,"B","HV","Turf",15,6,2016,71.51,70.9465816834264
3,"GF",48,29,121,1093,1,"4",1200,"A","ST","Turf",26,6,2016,69.7,71.3239044208461
6,"GF",45,37,118,1110,9,"4",1400,"A","ST","Turf",25,9,2016,85.42,83.3219961602972
4,"G",47,99,120,989,11,"4",1200,"C","HV","Turf",23,9,2015,72.05,72.1093836330527
4,"GY",45,99,118,996,12,"4",1200,"A","HV","Turf",7,10,2015,72.71,72.3550756142042
2,"G",42,99,116,980,4,"4R",1200,"C+3","ST","Turf",8,11,2015,71.26,71.3297410427081
1,"G",39,99,132,992,7,"5",1400,"C+3","ST","Turf",19,12,2015,84.47,83.0767000298491
2,"G",35,99,131,992,1,"5",1800,"B+2","ST","Turf",1,1,2016,110.04,107.16514631809
4,"G",31,68,124,982,1,"5",1650,"B","HV","Turf",13,1,2016,104.12,103.007239219355
1,"G",24,24,115,1023,7,"5",1650,"C+3","HV","Turf",28,9,2016,102.73,102.904955708058
4,"G",52,99,125,1125,13,"4",1600,"C+3","ST","Turf",19,12,2015,96.34,98.6459827695361
4,"GY",52,99,124,1128,5,"4",1600,"C+3","ST","Turf",17,1,2016,97.14,99.0562792832876
6,"G",50,26,123,1128,11,"4",1600,"B+2","ST","Turf",6,2,2016,96.75,98.5110626229971
4,"GY",48,15,122,1121,9,"4",1650,"A","HV","Turf",9,3,2016,102.58,102.518325177183
4,"G",46,14,120,1115,6,"4",1800,"C+3","HV","Turf",31,3,2016,111.22,108.895115527322
5,"G",44,9.8,118,1124,2,"4",1800,"C","HV","Turf",27,4,2016,109.77,108.693098082
3,"G",46,7,122,1115,8,"4",2200,"B","HV","Turf",18,5,2016,137.83,129.54818143478
